Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
1026,"[539, 3168]","[684, 3206]",1026,"[611.5, 3206]","[611.5, 3168]","[539, 3187.0]","[684, 3187.0]","[979, 979]","[-1, 0]","[966, 966]","[1025, 1025]"
1027,"[1001, 3008]","[1170, 3069]",1027,"[1085.5, 3069]","[1085.5, 3008]","[1001, 3038.5]","[1170, 3038.5]","[1012, 1012]","[1028, 1028]","[1000, 1000]","[-1, 0]"
1028,"[1177, 3004]","[1252, 3059]",1028,"[1214.5, 3059]","[1214.5, 3004]","[1177, 3031.5]","[1252, 3031.5]","[1013, 1013]","[1029, 1029]","[1001, 1001]","[1027, 1027]"
1029,"[1262, 3011]","[1501, 3062]",1029,"[1381.5, 3062]","[1381.5, 3011]","[1262, 3036.5]","[1501, 3036.5]","[1015, 1015]","[1030, 1030]","[1002, 1002]","[1028, 1028]"
1030,"[1511, 3001]","[1641, 3062]",1030,"[1576.0, 3062]","[1576.0, 3001]","[1511, 3031.5]","[1641, 3031.5]","[-1, 0]","[-1, 0]","[-1, 0]","[1029, 1029]"
1031,"[1692, 3008]","[1810, 3059]",1031,"[1751.0, 3059]","[1751.0, 3008]","[1692, 3033.5]","[1810, 3033.5]","[924, 924]","[1032, 1032]","[918, 918]","[-1, 0]"
1032,"[1820, 3011]","[1999, 3062]",1032,"[1909.5, 3062]","[1909.5, 3011]","[1820, 3036.5]","[1999, 3036.5]","[925, 925]","[1033, 1033]","[919, 919]","[1031, 1031]"
1033,"[1980, 2998]","[2074, 3066]",1033,"[2027.0, 3066]","[2027.0, 2998]","[1980, 3032.0]","[2074, 3032.0]","[-1, 0]","[1034, 1034]","[920, 920]","[1032, 1032]"
1034,"[2074, 3004]","[2137, 3059]",1034,"[2105.5, 3059]","[2105.5, 3004]","[2074, 3031.5]","[2137, 3031.5]","[927, 927]","[1035, 1035]","[921, 921]","[1033, 1033]"
1035,"[2144, 3008]","[2376, 3059]",1035,"[2260.0, 3059]","[2260.0, 3008]","[2144, 3033.5]","[2376, 3033.5]","[928, 928]","[-1, 0]","[-1, 0]","[1034, 1034]"
1036,"[955, 3179]","[1003, 3209]",1036,"[979.0, 3209]","[979.0, 3179]","[955, 3194.0]","[1003, 3194.0]","[-1, 0]","[1037, 1037]","[-1, 0]","[-1, 0]"
1037,"[996, 3165]","[1102, 3220]",1037,"[1049.0, 3220]","[1049.0, 3165]","[996, 3192.5]","[1102, 3192.5]","[983, 983]","[1038, 1038]","[969, 969]","[1036, 1036]"
1038,"[1102, 3165]","[1150, 3213]",1038,"[1126.0, 3213]","[1126.0, 3165]","[1102, 3189.0]","[1150, 3189.0]","[-1, 0]","[1039, 1039]","[-1, 0]","[1037, 1037]"
1039,"[1158, 3165]","[1247, 3216]",1039,"[1202.5, 3216]","[1202.5, 3165]","[1158, 3190.5]","[1247, 3190.5]","[-1, 0]","[1040, 1040]","[-1, 0]","[1038, 1038]"
1040,"[1247, 3162]","[1341, 3227]",1040,"[1294.0, 3227]","[1294.0, 3162]","[1247, 3194.5]","[1341, 3194.5]","[984, 984]","[1041, 1041]","[-1, 0]","[1039, 1039]"
1041,"[1346, 3165]","[1457, 3216]",1041,"[1401.5, 3216]","[1401.5, 3165]","[1346, 3190.5]","[1457, 3190.5]","[-1, 0]","[1042, 1042]","[971, 971]","[1040, 1040]"
1042,"[1465, 3168]","[1634, 3206]",1042,"[1549.5, 3206]","[1549.5, 3168]","[1465, 3187.0]","[1634, 3187.0]","[986, 986]","[-1, 0]","[972, 972]","[1041, 1041]"
1043,"[1694, 3165]","[1781, 3220]",1043,"[1737.5, 3220]","[1737.5, 3165]","[1694, 3192.5]","[1781, 3192.5]","[988, 988]","[1044, 1044]","[-1, 0]","[-1, 0]"
1044,"[1793, 3168]","[1967, 3209]",1044,"[1880.0, 3209]","[1880.0, 3168]","[1793, 3188.5]","[1967, 3188.5]","[989, 989]","[1045, 1045]","[-1, 0]","[1043, 1043]"
1045,"[1982, 3165]","[2062, 3206]",1045,"[2022.0, 3206]","[2022.0, 3165]","[1982, 3185.5]","[2062, 3185.5]","[990, 990]","[1046, 1046]","[-1, 0]","[1044, 1044]"
1046,"[2071, 3165]","[2255, 3216]",1046,"[2163.0, 3216]","[2163.0, 3165]","[2071, 3190.5]","[2255, 3190.5]","[-1, 0]","[1047, 1047]","[-1, 0]","[1045, 1045]"
1047,"[2267, 3168]","[2376, 3209]",1047,"[2321.5, 3209]","[2321.5, 3168]","[2267, 3188.5]","[2376, 3188.5]","[993, 993]","[-1, 0]","[-1, 0]","[1046, 1046]"
1048,"[239, 3268]","[375, 3319]",1048,"[307.0, 3319]","[307.0, 3268]","[239, 3293.5]","[375, 3293.5]","[-1, 0]","[1049, 1049]","[-1, 0]","[-1, 0]"
1049,"[384, 3274]","[423, 3312]",1049,"[403.5, 3312]","[403.5, 3274]","[384, 3293.0]","[423, 3293.0]","[-1, 0]","[1050, 1050]","[-1, 0]","[1048, 1048]"
1050,"[430, 3271]","[544, 3312]",1050,"[487.0, 3312]","[487.0, 3271]","[430, 3291.5]","[544, 3291.5]","[-1, 0]","[-1, 0]","[978, 978]","[1049, 1049]"
1051,"[595, 3271]","[682, 3312]",1051,"[638.5, 3312]","[638.5, 3271]","[595, 3291.5]","[682, 3291.5]","[-1, 0]","[1052, 1052]","[979, 979]","[-1, 0]"
1052,"[691, 3271]","[742, 3312]",1052,"[716.5, 3312]","[716.5, 3271]","[691, 3291.5]","[742, 3291.5]","[-1, 0]","[1053, 1053]","[980, 980]","[1051, 1051]"
1053,"[747, 3268]","[899, 3319]",1053,"[823.0, 3319]","[823.0, 3268]","[747, 3293.5]","[899, 3293.5]","[-1, 0]","[-1, 0]","[981, 981]","[1052, 1052]"
1054,"[955, 3274]","[1039, 3315]",1054,"[997.0, 3315]","[997.0, 3274]","[955, 3294.5]","[1039, 3294.5]","[-1, 0]","[1055, 1055]","[-1, 0]","[-1, 0]"
1055,"[1047, 3274]","[1196, 3312]",1055,"[1121.5, 3312]","[1121.5, 3274]","[1047, 3293.0]","[1196, 3293.0]","[-1, 0]","[1056, 1056]","[-1, 0]","[1054, 1054]"
1056,"[1204, 3278]","[1245, 3309]",1056,"[1224.5, 3309]","[1224.5, 3278]","[1204, 3293.5]","[1245, 3293.5]","[-1, 0]","[1057, 1057]","[-1, 0]","[1055, 1055]"
1057,"[1257, 3268]","[1445, 3319]",1057,"[1351.0, 3319]","[1351.0, 3268]","[1257, 3293.5]","[1445, 3293.5]","[-1, 0]","[1058, 1058]","[-1, 0]","[1056, 1056]"
1058,"[1448, 3268]","[1559, 3322]",1058,"[1503.5, 3322]","[1503.5, 3268]","[1448, 3295.0]","[1559, 3295.0]","[-1, 0]","[1059, 1059]","[986, 986]","[1057, 1057]"
1059,"[1566, 3264]","[1641, 3319]",1059,"[1603.5, 3319]","[1603.5, 3264]","[1566, 3291.5]","[1641, 3291.5]","[-1, 0]","[-1, 0]","[987, 987]","[1058, 1058]"
1060,"[1687, 3254]","[1798, 3322]",1060,"[1742.5, 3322]","[1742.5, 3254]","[1687, 3288.0]","[1798, 3288.0]","[-1, 0]","[1061, 1061]","[988, 988]","[-1, 0]"
1061,"[1808, 3268]","[1861, 3312]",1061,"[1834.5, 3312]","[1834.5, 3268]","[1808, 3290.0]","[1861, 3290.0]","[-1, 0]","[-1, 0]","[-1, 0]","[1060, 1060]"
1062,"[2081, 3264]","[2173, 3315]",1062,"[2127.0, 3315]","[2127.0, 3264]","[2081, 3289.5]","[2173, 3289.5]","[-1, 0]","[1063, 1063]","[991, 991]","[-1, 0]"
1063,"[2183, 3268]","[2226, 3312]",1063,"[2204.5, 3312]","[2204.5, 3268]","[2183, 3290.0]","[2226, 3290.0]","[-1, 0]","[1064, 1064]","[992, 992]","[1062, 1062]"
1064,"[2238, 3271]","[2306, 3312]",1064,"[2272.0, 3312]","[2272.0, 3271]","[2238, 3291.5]","[2306, 3291.5]","[-1, 0]","[1065, 1065]","[-1, 0]","[1063, 1063]"
1065,"[2315, 3268]","[2376, 3309]",1065,"[2345.5, 3309]","[2345.5, 3268]","[2315, 3288.5]","[2376, 3288.5]","[-1, 0]","[-1, 0]","[993, 993]","[1064, 1064]"
1066,"[208, 3356]","[261, 3397]",1066,"[234.5, 3397]","[234.5, 3356]","[208, 3376.5]","[261, 3376.5]","[-1, 0]","[1067, 1067]","[-1, 0]","[-1, 0]"
1067,"[290, 3367]","[309, 3394]",1067,"[299.5, 3394]","[299.5, 3367]","[290, 3380.5]","[309, 3380.5]","[-1, 0]","[-1, 0]","[-1, 0]","[1066, 1066]"
